id,name,id
75948,Juli Entertainment Media,59427.0
81870,Film Workshop,3618.0
81870,Beijing Liangzi Group,8249.0
81870,Bona International Film Group,8250.0
81870,Shineshow,8252.0
29564,Capital Arts Entertainment,2365.0
29564,Universal Studios Home Entertainment,6858.0
29564,Working Title Films,10163.0
29564,Always Split Aces Productions,23314.0
71771,,
16564,Max TV,11301.0
16564,Prime Time,11931.0
16564,Isabella Films B.V.,12045.0
16564,Fu Works,12046.0
16564,Isabella Films,12047.0
110603,Twentieth Century Fox Film Corporation,306.0
98079,Aubrey Schenck Productions,1347.0
96771,Warner Bros.,6194.0
115656,Yleisradio (YLE),5975.0
115656,Kinotar,18405.0
14933,Piccadilly Pictures,22309.0
14933,Impact Film & TV,39735.0
14933,Lex Filmed Entertainment,58997.0
14933,Take 3 Partnership,60283.0
73921,,
81111,20th Century Pictures,4985.0
106199,,
147621,Dansk Biograf Compagni,88955.0
247500,At Productions,19138.0
247500,GTV,19139.0
29750,,
31400,Union film,22959.0
81716,,
140632,,
51578,Filmové Studio Barrandov,1931.0
82762,,
70954,Porchlight Films,6237.0
70954,Screen Australia,7584.0
70954,Screen Tasmania,8632.0
70954,Screen NSW,10951.0
70954,Fulcrum Media Finance,14430.0
70954,Madman Entertainment,21592.0
74471,Indelible Productions,7795.0
108155,Universal,6292.0
35671,Winkast Film Productions,13721.0
71676,Columbia Pictures,5.0
71676,Imagenation Abu Dhabi FZ,6736.0
71676,Marvel Entertainment,7505.0
71676,Marvel Knights,11106.0
71676,Hyde Park Entertainment,13816.0
71676,Crystal Sky Pictures,20241.0
71676,Michael De Luca Productions,27551.0
77459,Europa Corp,1075.0
77459,Scanbox,8992.0
158920,,
163937,,
178595,,
21634,Daniel Sladek Entertainment,4334.0
70374,Canadian Broadcasting Corporation (CBC),12113.0
44053,Fresh & Smoked,12848.0
27902,Media 8 Entertainment,2226.0
27902,Santo Domingo Film & Music Video,28822.0
27902,Bacon & Eggs,28824.0
55802,HBO Romania,13670.0
186755,,
53798,RKO Radio Pictures,6.0
54507,Starkid Productions,16151.0
59017,Starkid Productions,16151.0
105983,Yellow Film & TV,66903.0
51875,Double Dutch Films,7216.0
73936,Ripple World Pictures,17821.0
73936,Magnet Films,22926.0
46504,,
147886,Metro-Goldwyn-Mayer (MGM),8411.0
80030,Metro-Goldwyn-Mayer (MGM),8411.0
26397,Florentine Films,10722.0
26397,American Documentaries Inc.,10723.0
26397,Kenneth Lauren Burns,10724.0
26397,WETA,10725.0
26397,Time-Life Video,10726.0
83860,,
79890,,
81675,,
98096,,
59045,Arco Film,4498.0
59045,Cineriz,9387.0
43026,Les Films du Carrosse,53.0
43026,Ajym Films,11284.0
168210,Headline Pictures,13151.0
168210,Nice Guy Productions,13152.0
168210,Sennet Entertainment,13153.0
62116,Les Films Alyne,13907.0
70876,Utopia Pictures,5332.0
70876,Prospect Park,19776.0
57243,France 2 Cinéma,83.0
57243,SND,2902.0
57243,Canal+,5358.0
57243,Vendôme Production,23291.0
29694,,
52454,The Asylum,1311.0
71672,Summit Entertainment,491.0
71672,Constantin Film Produktion,5755.0
71672,Twentieth Century Fox Home Entertainment,10999.0
144454,Pathé Frères,21594.0
77495,Filmax Entertainment,7302.0
77495,Castelao Producciones,7956.0
77495,Cubica,26476.0
55198,Shintoho Company,3094.0
71254,Motion Picture Corporation of America,2090.0
71254,Zero Gravity Management,5357.0
71254,Fury Productions,6842.0
71254,RCR Media Group,17837.0
202941,Metro-Goldwyn-Mayer (MGM),8411.0
27709,The Mirisch Corporation,219.0
53033,Cowboy Films,245.0
32708,Eurimages,850.0
32708,Gémini Films,13337.0
32708,Cultural Ministry,76273.0
276220,Hubert Bals Fund,13413.0
276220,Banfilm,20769.0
276220,Canal Horizons,22029.0
36427,,
45569,Wildheart Films,2857.0
45569,Screen Australia,7584.0
45569,Hughes House Film,22859.0
45569,Wolf Creek Pictures,22860.0
45569,McMahon International Pictures,22861.0
17790,Empire Pictures,1212.0
17790,Charles Band Productions,1295.0
17790,Altar Productions,13085.0
15086,,
48458,Shadow Theatre Films,6282.0
85883,SODEC,13311.0
25831,Walt Disney Pictures,2.0
116231,ARP Sélection,189.0
116231,Numéro 4 Production,58853.0
52264,France 3 Cinéma,591.0
52264,Folimage,8212.0
52264,Digit Anima,11905.0
77076,American International Pictures (AIP),9266.0
79707,CoMix Wave,3756.0
79707,Media Factory,7967.0
79548,Lakeshore Entertainment,126.0
79548,Summit Entertainment,491.0
79548,Sidney Kimmel Entertainment,737.0
184507,,
72213,TriStar Pictures,559.0
72213,Provident Films,3291.0
72213,Affirm Films,10156.0
72213,Sherwood Pictures,41967.0
72213,Alabama Production Group,63902.0
17345,,
57214,Silver Pictures,1885.0
57214,Green Hat Films,3527.0
73723,Universal Pictures,33.0
73723,Illumination Entertainment,6704.0
25228,Spader Knekt,4374.0
73937,Ingenious Media,290.0
73937,Dune Entertainment,444.0
73937,Fox 2000 Pictures,711.0
73937,Deuce Three Productions,812.0
73937,Sunswept Entertainment,5219.0
73937,Red Hour Films,12178.0
214349,Hochschule für Fernsehen und Film München,2091.0
399229,,
18705,Twentieth Century Fox Film Corporation,306.0
75674,Relativity Media,7295.0
75674,Bandito Brothers,8403.0
38674,Showcase Television,6066.0
46813,,
82620,,
59962,Dune Entertainment,444.0
59962,Overbrook Films,907.0
59962,Robert Simonds Productions,3929.0
53418,Lone Star Corporation,930.0
53420,Lone Star Corporation,930.0
53410,,
53403,,
77669,Lippert Films,5681.0
26642,Avala Film,5940.0
26642,Cinequanon Pictures International Inc.,48476.0
49529,Walt Disney Pictures,2.0
123320,Arte,201.0
53424,,
44246,WDR,46.0
59974,,
85963,,
196784,Cinema Center Films,3070.0
196784,Stanmore Productions,70029.0
196784,Penbar Productions,70030.0
119364,World Film Services,3167.0
74406,Globe Films,2817.0
74406,BBC,5996.0
53414,The Essanay Film Manufacturing Company,5109.0
53419,Lone Star Production,4114.0
47650,Lone Star Corporation,930.0
68450,Red Bull Media House,7724.0
68450,Brain Farm Digital Cinema,7725.0
79108,Caramel Film,23108.0
64288,Monica Beach Media,17383.0
167112,,
288098,Dream Company,68129.0
46101,,
74387,Don Carmody Productions,4253.0
74387,Caramel Films,6623.0
267197,Televizija Sarajevo,49255.0
267197,RTV Sarajevo,73505.0
178543,Babibutafilm,63794.0
288291,,
80184,Avalon Studios,293.0
80184,Dynamo,7062.0
80184,Fox International Productions (FIP),20492.0
52349,Mandarin Films,12096.0
3051,Filmways Pictures,1138.0
48373,rebel one pictures,86758.0
48373,wishing well pictures,86759.0
47682,,
20683,Directions Inc.,22701.0
77949,BBC Films,288.0
77949,Studio Canal,5870.0
77949,Creative Scotland,8087.0
77949,Origin Pictures,8088.0
77949,Lipsync Productions,9987.0
41411,Gaumont,9.0
41411,EOS Entertainment,2278.0
41411,TF1 Films Production,3823.0
41411,Filmförderungsanstalt (FFA),4247.0
41411,Canal+,5358.0
41411,CinéCinéma,6301.0
41411,France Télévision,7454.0
41411,Région Ile-de-France,11246.0
41411,Eurofilm Stúdió,16016.0
41411,France 3 Cinema,16804.0
41411,Centre National de la Cinématographie (CNC),18367.0
41411,Légende Films,22997.0
41411,Légende des Siècles,22998.0
41411,SMTS,22999.0
41411,KS2 Cinéma,23000.0
41411,Alva Films,23001.0
45595,Eran Riklis Productions Ltd.,2167.0
45595,Pathe,7396.0
28524,The Asylum,1311.0
28524,The Global Asylum,1371.0
28524,"Asylum, The",3991.0
92117,,
37928,Aniplex,2883.0
37928,Anime Innovation Tokyo,5667.0
91010,Playtone,4171.0
91010,HBO Films,7429.0
216672,,
63493,Rising Star,1208.0
63493,Foresight Unlimited,21897.0
63493,VIP Media Group,21898.0
63493,Michael Mailer Films,21899.0
63493,Ledge Productions,21901.0
42507,,
64688,Columbia Pictures,5.0
64688,Original Film,333.0
64688,Stephen J. Cannell Productions,5585.0
64688,Relativity Media,7295.0
64688,Metro-Goldwyn-Mayer (MGM),8411.0
82532,Indian Paintbrush,9350.0
14346,The 7th Floor,5708.0
14346,Werkaround,64027.0
14346,First Motionless Pictures,64028.0
61020,Republic Pictures,1432.0
261035,,
293097,,
37942,Columbia Pictures Corporation,441.0
25435,Odeon Films,22209.0
144326,Twentieth Century Fox Film Corporation,306.0
170936,Republic Pictures,1432.0
64786,Sahamongkol Film,5915.0
79374,,
81796,Canal+,5358.0
81796,EuropaCorp,6896.0
81796,Ciné+,10611.0
59421,Filma Pictures,6897.0
59421,Tori Pictures,6898.0
70585,,
54358,,
81390,Carnaby International,4098.0
81390,Molinare Studios,4250.0
81390,Eigerwand Pictures,21937.0
28063,Lux Film,1679.0
28063,Galatea Film,12240.0
28063,Climax Pictures,53179.0
67748,South Australian Film Corporation,2806.0
67748,Screen Australia,7584.0
67748,Warp Films Australia,23315.0
61984,Tokyo Broadcasting System (TBS),1393.0
61984,Mainichi Broadcasting System (MBS),3363.0
61984,Sedic,4649.0
61984,Tokyo FM Broadcasting Co.,6516.0
61984,Hokkaido Broadcasting Co.,7093.0
61984,Sedic International,7912.0
61984,Shogakukan,9149.0
61984,Hakuhodo DY Media Partners,11846.0
61984,Abe Shuji,12383.0
61984,Chubu-nippon Broadcasting Company (CBC),12384.0
61984,RKB Mainichi Broadcasting Corporation,12385.0
61984,Robot Communications,12386.0
61984,Tohokushinsha Film,12387.0
52826,Metro-Goldwyn-Mayer (MGM),8411.0
52826,Broadway Pictures,27929.0
113038,,
45273,Iron Bull Films,25575.0
45273,Indifferent Entertainment,42218.0
95675,,
36944,Middle Road Pictures,5640.0
114412,,
213938,The Institute for the Intellectual Development of Children & Young Adults,11460.0
273807,Heretic Films,66271.0
273807,Last Exit Productions,85180.0
79754,Canal Plus,104.0
79754,Telecinco Cinema,2674.0
79754,Filmax,3631.0
79754,Apache,14857.0
64108,Ominous Productions,6887.0
64108,NWR Film Productions,12413.0
99698,Entre Chien et Loup,3984.0
99698,Zweites Deutsches Fernsehen (ZDF),4606.0
99698,Gloria Films,6941.0
99698,Radio Télévision Belge Francophone (RTBF),7466.0
99698,Agora Films,15316.0
99698,Soread-2M,49022.0
99698,Studio El Orch,75566.0
145504,Televisión Española (TVE),6639.0
145504,Grupo Ukamau,43789.0
229670,Jörn Donner Productions,17644.0
229670,Stockholm Film,17645.0
42147,,
55245,,
80304,NALA Films,2088.0
80304,Gary Sanchez Productions,4740.0
80304,Lions Gate,6644.0
56591,A&E IndieFilms,7315.0
56591,Far Hills Pictures,9038.0
56591,Stick 'N' Stone Productions,9039.0
56591,Gallant Films,32229.0
83195,,
40056,,
48038,Trimark Pictures,4063.0
79221,,
214857,,
80767,Sundial Pictures,10479.0
80767,Preferred Content,13362.0
82533,Westerly Films,37812.0
74237,,
64992,Shaw Brothers,5798.0
61895,,
67696,First Artists,4376.0
33569,,
81025,BBC Films,288.0
81025,Lionsgate,1632.0
81025,UK Film Council,2452.0
81025,CBS Films,5490.0
81025,Davis Films,14175.0
81025,Shine Pictures,16880.0
81025,Kudos Film and Television,20244.0
77553,Warner Bros.,6194.0
35435,Production I.G.,12657.0
44734,Production I.G.,12657.0
89191,HBO Documentary Films,17980.0
89191,JungeFilms,35519.0
158068,Toho Company,882.0
94204,Sony Pictures,34.0
57165,Legendary Pictures,923.0
57165,Thunder Road Pictures,3528.0
57165,Warner Bros.,6194.0
57165,Cott Productions,24175.0
57165,"Furia de Titanes II, A.I.E.",24176.0
44032,WWE Studios,10339.0
362758,,
96398,UTV Motion Pictures,2320.0
42998,,
74308,Appian Way,562.0
74308,Kingsgate Films,770.0
74308,Paper Street Films,7372.0
100656,Hammer Films,6576.0
26881,New World Television,4608.0
75576,,
86820,Wild Bunch,856.0
10679,Blind Spot Pictures Oy,7330.0
10679,27 Films Production,9282.0
10679,New Holland Pictures,10229.0
28533,Panda Societa per L'Industria Cinematografica,4827.0
74777,Blue Dot Productions,24562.0
74777,FallBack Plan Productions,24563.0
70845,Moxie Firecracker Films,42136.0
71552,Universal Pictures,33.0
66895,,
94329,Celluloid Dreams,860.0
94329,Pt. Merantau Films,12141.0
94329,XYZ Films,12142.0
22970,Lionsgate,1632.0
22970,Mutant Enemy Productions,10567.0
81342,StudioCanal,694.0
74306,Jerkschool Productions,7357.0
74306,Darko Entertainment,12622.0
87098,,
80432,,
2929,Edison Manufacturing Company,18758.0
72958,,
178535,National Film Organization,13612.0
51991,Angoa-Agicoa,309.0
51991,Procirep,311.0
51991,France 3 Cinéma,591.0
51991,StudioCanal,694.0
51991,Rhône-Alpes Cinéma,1666.0
51991,Canal+,5358.0
51991,CinéCinéma,6301.0
51991,Pan-Européenne,6750.0
51991,France Télévision,7454.0
51991,Cinémage 4,7455.0
51991,Radio Télévision Belge Francophone (RTBF),7466.0
51991,Climax Films,9066.0
51991,Le Tax Shelter du Gouvernement Fédéral de Belgique,11921.0
51991,Casa Kafka Pictures,11924.0
51991,La Banque Postale Image 3,12036.0
51991,Centre National de la Cinématographie (CNC),18367.0
51991,Uni Étoile 7,20886.0
51991,Media Programme of the European Community,21972.0
51991,Dexia,49147.0
51991,Movie Tax Shelter Empowered by Dexia,49148.0
251797,,
28136,,
43309,Columbia Pictures Corporation,441.0
43309,Warwick Film Productions,1807.0
28912,Southern Cross Feature Film Company,6176.0
28912,Mercury Film International,20562.0
37586,Kaplan Film,74992.0
37586,Inkas Film & T.V. Productions,75419.0
37586,PPV Athens,94965.0
256044,Da Huang Pictures,33521.0
73889,,
36228,,
37084,Philip A. Waxman Productions Inc.,37658.0
85052,,
85050,Illuminati Films Pvt Ltd,3930.0
39172,,
258227,Romania Film,7168.0
72551,United King Films,16.0
85033,Item 7,7177.0
85033,Monkey Pack Films,8906.0
91070,Stardust Pictures,34951.0
91070,Dot Dot Dot Productions,47330.0
14686,Bigfoot Entertainment,2950.0
75132,,
56180,Elle Driver,6930.0
56180,Tokio Films,13073.0
92182,Elle Driver,6930.0
92182,Tazora Films,25904.0
75778,,
274325,,
42960,,
76489,Wessler Entertainment,8890.0
70436,Relativity Media,7295.0
76346,Walt Disney Pictures,2.0
76346,Walt Disney Animation Studios,6125.0
54271,North by Northwest Entertainment,1804.0
54271,Flame Ventures,3294.0
62764,Relativity Media,7295.0
62764,Misher Films,11581.0
62764,Yucaipa Films,12005.0
62764,Goldmann Pictures,12006.0
62764,Rat Entertainment,12007.0
62764,Misha Films,12008.0
44833,Universal Pictures,33.0
44833,Hasbro,2598.0
44833,Bluegrass Films,13778.0
44833,Film 44,20153.0
50365,CinéCinéma,6301.0
50365,Cinémage 4,7455.0
50365,TF1 Droits Audiovisuels,8350.0
50365,C.R.R.A.V. Nord Pas de Calais,11433.0
50365,Centre National de la Cinématographie (CNC),18367.0
50365,120 Films,19233.0
50365,Les Chauves-Souris,22433.0
206953,BBC,5996.0
45993,Daiei Studios,881.0
206997,,
73872,cattleya,10101.0
73872,Babe Film,22393.0
73872,France 2 Cinéma,45970.0
28715,Amicus Productions,4630.0
28715,American International Pictures (AIP),9266.0
82327,Centre National de la Cinématographie,310.0
82327,Razor Film Produktion GmbH,703.0
82327,Rhône-Alpes Cinéma,1666.0
82327,Filmförderungsanstalt (FFA),4247.0
82327,Canal+,5358.0
82327,Arte France,6111.0
82327,CinéCinéma,6301.0
82327,Arte France Cinéma,6916.0
82327,Medienboard Berlin-Brandenburg,7307.0
82327,Région Ile-de-France,11246.0
82327,Les Films Pelléas,12389.0
82327,WDR / Arte,12390.0
82327,Jouror Productions,12391.0
82327,Région Rhône-Alpes,12392.0
82327,Cinémage 5,12393.0
82327,Cofimage 22,12394.0
74534,Participant Media,6735.0
74534,Imagenation Abu Dhabi FZ,6736.0
41120,,
58287,,
111037,Twentieth Century Fox Film Corporation,306.0
111037,Cummings-Harman Productions,92280.0
77881,Life Sentence Films,8061.0
91292,,
109979,,
73211,MACT Productions,393.0
40720,Gaumont,9.0
40720,Original Media,2292.0
40720,Artina Films,2394.0
40720,Radar Pictures,14718.0
40720,Hannover House,66335.0
60405,Princessa Productions,57609.0
60405,Borden & Rosenbush Entertainment,88987.0
86455,,
91356,,
63310,Waterland,7112.0
63310,Waterland Film,7113.0
63310,Artemis,7114.0
63310,Savage Films,41176.0
86727,Renn Productions,82.0
86727,Bela Productions,1112.0
86727,AMLF,1869.0
86727,Lira Films,10522.0
86727,TF1,22123.0
84404,,
74447,,
18591,CiBy 2000,7832.0
86416,Columbia Pictures Corporation,441.0
84660,Seoul Films,62774.0
255772,Kirghizfilm,40456.0
75802,Arte France Cinéma,6916.0
75802,Forthcoming Productions,9321.0
75802,Beachfront Films,9323.0
75802,Chimera Films LLC,9324.0
75802,Informant Media,9325.0
39509,Synthetic Fur Productions,5773.0
88609,Crown Film Unit,16204.0
84820,Les Films de la Pléiade,745.0
31967,Dong Woo Animation,5385.0
45347,Cinergi Pictures Entertainment,1504.0
45347,Safehouse Pictures,25577.0
45347,Reno Productions,25578.0
121942,Zespol Filmowy,46567.0
53191,,
54081,,
37434,,
86975,,
48646,RKO Radio Pictures,6.0
138719,,
56325,,
319656,Children's Television Workshop,5061.0
37467,Gorham Productions,15978.0
37329,Deputy Corporation,6152.0
72207,Universal Pictures,33.0
72207,Dentsu,6452.0
72207,Relativity Media,7295.0
72207,Apatow Productions,10105.0
72207,Stoller Global Solutions,23876.0
194498,Shadow Theatre Films,6282.0
194498,Aimimage Productions,21629.0
19757,Filmové Studio Barrandov,1931.0
85621,Infinity Prague,6190.0
85621,RWE,33629.0
61410,,
111304,,
74402,Continental Films,13705.0
74402,Liote,13706.0
74402,Films Sonores Tobis,13707.0
68752,,
28891,Lost Toys,3493.0
25154,Paramount Vantage,838.0
73336,Universal Pictures,33.0
23281,Paramount Pictures,4.0
23281,Pine-Thomas Productions,4933.0
328918,Universal International Pictures (UI),10330.0
31223,,
83330,,
70386,New Zealand Film Commission,294.0
70386,Severe Features,13160.0
70386,Chameleon Pictures,45979.0
67660,Rainforest Films,1309.0
77877,Village Roadshow Pictures,79.0
77877,DiNovi Pictures,813.0
77877,Warner Bros.,6194.0
77877,Langley Park Production,8057.0
48008,Pope Productions,2974.0
48008,Shaftesbury Films,6252.0
145878,Allied Artists Pictures,4928.0
304375,Batjac Productions,2532.0
84569,Veterans,8420.0
84569,Post Factory Films,8421.0
242621,,
17347,Samsa Film,790.0
43373,Spera Productions Inc.,19358.0
284694,,
79042,,
73563,Perfect Weekend,6570.0
73563,Heavy Lifting,58569.0
72387,Lawrence Bender Productions,2253.0
72387,IM Global,7437.0
72387,Automatik Entertainment,7625.0
72387,Trigger Street Productions,11801.0
72387,87Eleven,23008.0
106373,Central Motion Pictures Corporation,25346.0
106373,Cinema City & Films Co.,76529.0
28238,NHK Enterprises,11376.0
28238,Illuminations,67756.0
28238,BBC Wales,73307.0
89287,MK2 Productions,9209.0
105583,,
253808,Cinema Artists,14070.0
106605,RKO Radio Pictures,6.0
91352,Elkcreek Cinema,10148.0
159900,Edison Manufacturing Company,18758.0
162284,Metro-Goldwyn-Mayer (MGM),8411.0
61361,Film Par Film,3620.0
61361,TF1 Films Production,3823.0
61361,TPS Star,6586.0
57119,TriStar Pictures,559.0
57119,Stage 6 Films,11341.0
57119,Sony Pictures Worldwide Acquisitions (SPWA),14577.0
57119,TDJ Enterprises / New Dimensions Entertainment,71959.0
57119,Our Stories Films,71960.0
148371,Chunichi Eigasha,12167.0
15135,Neo Art & Logic,2811.0
66125,Screen Australia,7584.0
66125,Endymion Films,7887.0
66125,ScreenWest,7888.0
66125,Essential Entertainment,46381.0
66125,Woss Group Film Productions,53042.0
66125,The South Australian Film Corporation,56787.0
88478,,
131476,,
25799,Jonai Productions,26647.0
62213,Village Roadshow Pictures,79.0
62213,Infinitum Nihil,2691.0
62213,GK Films,3281.0
62213,Warner Bros.,6194.0
62213,Tim Burton Productions,8601.0
62213,Dan Curtis Productions,9228.0
62213,"Zanuck Company, The",20004.0
13486,Universal Pictures,33.0
13486,ApolloMovie Beteiligungs,3299.0
13486,Film Afrika Worldwide,4792.0
13486,"Sommers Company, The",19643.0
84177,WG Film,10735.0
58390,Sandrew Metronome Distribution,6690.0
58390,GötaFilm AB,9334.0
58390,Film i Väst,17513.0
140781,,
89326,Perfect Weekend,6570.0
89326,First Point Entertainment,7424.0
89326,Katonah Pictures,10848.0
92000,Blue Star Pictures,2779.0
92000,Oxymoron Entertainment,12357.0
92000,G4 Pictures,52290.0
40161,Scottish Screen,698.0
40161,Ecosse Films,1267.0
40161,Isle of Man Film,2268.0
40161,CinemaNX,5705.0
135686,,
77957,Process Film,8096.0
63946,Formosa Productions,11983.0
82624,Portobello Pictures,486.0
82624,Journeyman Pictures,2291.0
82624,Fandango,2441.0
82624,Phoenix Film Investments,6420.0
82624,Artists Public Domain,8145.0
82624,Sundance Selects,12218.0
82624,Cinereach,12219.0
82624,Lissus Media,12220.0
59835,Canal Sur Televisión,6878.0
59835,Deutsche Filmförderfonds (DFFF),11238.0
92493,IFC Films,307.0
50037,Chromewood Productions,28001.0
47479,,
23683,,
79934,Bananeira Filmes,2535.0
79934,Mondo Cane Filmes,10796.0
79934,Globo Filmes,13969.0
73963,The Bubble Factory,27128.0
73963,Lockjaw Productions,27129.0
73881,,
159907,Edison Manufacturing Company,18758.0
200157,BBC,5996.0
26815,Yash Raj Films,1569.0
103243,Eros International,3653.0
84496,Metro-Goldwyn-Mayer (MGM),8411.0
111188,El Pampero Cine,20124.0
258253,,
51823,,
61979,Antena 3 Films,6538.0
76493,Paramount Pictures,4.0
80169,,
73517,,
73600,Merchant Ivory Productions,2370.0
37497,Coyote Productions,11024.0
93084,,
28500,BBC,5996.0
231763,American Mutoscope & Biograph,13131.0
86850,,
14400,Wild Bunch,856.0
14400,TF1 Films Production,3823.0
14400,Pan-Européenne,6750.0
48620,,
76011,Twentieth Century Fox Film Corporation,306.0
22683,The Hatchery,7613.0
22683,Sony Pictures Television,11073.0
22683,Magna Global Entertainment,29646.0
22683,Johnson & Johnson Spotlight Presentations,29647.0
22683,Thomas Carter Company,56365.0
132122,Titanus,641.0
132122,Labor Film,10673.0
110573,Les Films Raoul Ploquin,9055.0
362151,Suomi-Filmi,60282.0
288165,,
97038,Producciones Filmamento,47452.0
167408,The American Film Theatre,20151.0
167408,Cinévision Ltée,73904.0
41154,Amblin Entertainment,56.0
41154,Media Magik Entertainment,5627.0
41154,Imagenation Abu Dhabi FZ,6736.0
41154,Hemisphere Media Capital,9169.0
41154,Parkes/MacDonald Productions,11084.0
58595,Universal Pictures,33.0
58595,Roth Films,16314.0
199196,,
140036,Filminor,18734.0
122341,,
109016,Universal Pictures,33.0
118131,Metro-Goldwyn-Mayer (MGM),8411.0
86812,Skyscraper Films,26197.0
31559,Thor Productions,5159.0
27646,Seven Arts Pictures,14159.0
27646,Project 8 Films,18665.0
27646,Cold Fusion Media Group,18666.0
27646,Parallel Media,18667.0
27646,Voodoo Production Services,18668.0
39401,Christiano Film Group,5302.0
25121,UTV Motion Pictures,2320.0
77561,Wild Bunch,856.0
77561,Canal+,5358.0
77561,Televisión Española (TVE),6639.0
77561,Escándalo Films,7847.0
77561,Canal+ España,9335.0
77561,Ran Entertainment,10654.0
77561,Saga-Productions,44714.0
93856,Alcon Entertainment,1088.0
93856,FilmNation Entertainment,7493.0
93856,Oren Peli / Brian Witten Pictures,14734.0
78206,Celluloid Dreams,860.0
78206,TheManipulators,39057.0
80742,,
161460,,
63773,Brownstone Productions,12365.0
63773,Zeeuwse Maatschappij N.V.,29386.0
63773,David Paradine Productions,45955.0
72197,Columbia Pictures,5.0
72197,Aardman Animations,297.0
72197,Sony Pictures Animation,2251.0
85546,Les Films du Lendemain,1249.0
111839,Home Box Office (HBO),3268.0
111839,Attaboy Films,48038.0
111839,For Whom Productions,48039.0
26864,Ibermedia,302.0
26864,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),6458.0
26864,Televisión Española (TVE),6639.0
26864,MK2 Productions,9209.0
26864,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974.0
26864,Wanda Visión S.A.,10046.0
26864,Historias Cinematograficas Cinemania,89299.0
94363,Stone River Productions,9034.0
94363,Taylor Lane Productions,9036.0
94363,Lighthouse Home Entertainment,18903.0
70981,Twentieth Century Fox Film Corporation,306.0
70981,Dune Entertainment,444.0
70981,Scott Free Productions,1645.0
70981,Brandywine Productions,19747.0
111440,Preferred Content,13362.0
44997,,
35691,Mercy Creek Entretainment,5568.0
92591,Castle Rock Entertainment,97.0
92591,Horsethief Pictures,6352.0
92591,Mandalay Vision,6667.0
92591,Wind Dancer Productions,8116.0
92591,Detour Filmproduction,11510.0
79990,Eros International,3653.0
101288,Twentieth Century Fox Film Corporation,306.0
77084,40 Acres & A Mule Filmworks,4319.0
36334,Twentieth Century Fox Film Corporation,306.0
12645,26 Films,2157.0
169747,,
169022,,
86555,Joe's Daughter,23485.0
50077,,
48392,Film i Väst,17513.0
48392,Nordisk Film,17516.0
48392,Film i Skåne,17555.0
48392,Bliss,17615.0
48392,dfm Fiktion,17616.0
155953,Lois Weber Productions,70274.0
106020,Torchlight Productions,23337.0
104396,Edison Manufacturing Company,18758.0
50647,Relativity Media,7295.0
50647,Apatow Productions,10105.0
50647,A Hot Dog,41962.0
85293,Columbia Pictures Corporation,441.0
43598,Warner Bros.,6194.0
43598,The Vitaphone Corporation,9329.0
83666,Scott Rudin Productions,258.0
83666,Indian Paintbrush,9350.0
83666,Focus Features,10146.0
83666,American Empirical Pictures,23449.0
83666,Moonrise,25626.0
45054,,
72477,Forward Pass,675.0
72477,Anchor Bay Films,5860.0
72477,Block / Hanson,8504.0
72477,Watley Entertainment,8505.0
72477,Gideon Productions,8506.0
72477,QED International,11029.0
72477,Blue Light,28064.0
82825,,
103269,DC Comics,429.0
103269,Warner Bros. Animation,2785.0
103269,Warner Premiere,4811.0
79382,Chugoku Broadcasting (RCC),8156.0
79382,East Japan Marketing & Communications Inc.,8157.0
61296,Les Films Ariane,7110.0
61296,Cerito Films,10784.0
61296,Simar Films,21466.0
80151,Hammer Film Productions,1314.0
80389,Icon Productions,152.0
80389,Airborne Productions,11732.0
109554,,
26583,Steamroller Productions,3495.0
50601,Midnight Sun Pictures,17887.0
50601,Dispictures,24262.0
50601,Georgia International Films,24264.0
50601,Rex Media,24266.0
45244,Senator Film Produktion,191.0
45244,Enigma Pictures,6368.0
45244,Dreamer Joint Venture Filmproduction,8294.0
45244,Niama Film,22858.0
49830,,
13640,DC Comics,429.0
13640,Warner Home Video,2786.0
44473,Les Ballets Suedois,9043.0
37000,Rhône-Alpes Cinéma,1666.0
37000,Arte France Cinéma,6916.0
37000,Mandrake Films,56575.0
54484,,
60592,,
109379,Boyana Film,15567.0
109379,Sofiya,74743.0
169652,Ital-Noleggio Cinematografico,4990.0
169652,Ministero del Turismo e dello Spettacolo,38255.0
110650,,
64836,Culver Entertainment,7438.0
64836,Full On Service,7439.0
64836,Full on Service,7440.0
64836,Vivid White Productions,7441.0
64836,Where's Lunch,7442.0
25564,Paramount Pictures,4.0
61125,Solar Films inc.,6339.0
85435,Parabolic Pictures,1012.0
85435,Stable Way Entertainment,1013.0
85435,Quickfire Films,4186.0
85435,Screen Australia,7584.0
85435,Screen NSW,10951.0
85435,Ingenious Broadcasting,18942.0
85435,Unthank Films,18987.0
85435,Story Bridge Films,18988.0
85435,Auburn Entertainment,18989.0
79995,Les films du Worso,7395.0
12255,,
83723,MGM Television,2230.0
49014,France 2 Cinéma,83.0
49014,Téléfilm Canada,806.0
49014,Rai Cinema,2683.0
49014,Prospero Pictures,2844.0
49014,Alfama Films,3061.0
49014,Canal+,5358.0
49014,Jouror Productions,12391.0
49014,Radiotelevisão Portuguesa (RTP),26019.0
49014,Leopardo Filmes,44106.0
49014,Talandracas,44107.0
68472,Berkshire Axis Media,21572.0
